customer_id,age,income,purchase_amount,gender,region,total_purchases,preferred_product_category,customer_loyalty_score,signup_date,last_purchase_date
2674,23.0,92500.0,504.1900771089127,Female,South,21.0,Clothing,10.381491312249159,2021-12-11,2022-11-21
2675,34.0,52100.0,470.0977007186543,Female,West,35.0,Home & Garden,85.7438558469838,2021-11-29,2023-02-13
2676,76.0,111100.0,691.6899342471567,Male,North,5.0,Health,52.269313651081326,2022-03-29,2023-07-02
2677,42.0,108000.0,1006.433464732137,Female,North,43.0,Home & Garden,77.19321122398732,2021-06-07,2021-04-30
2678,74.0,54400.0,888.5621886225194,Male,South,27.0,Clothing,12.675619562541506,2022-07-31,2021-01-26
2679,45.0,68300.0,452.18093358735763,Female,East,24.0,Toys,90.69104318295861,2021-09-27,2021-03-05
2680,19.0,108000.0,278.2937916883637,Male,West,7.0,Clothing,59.05354396820256,2022-08-10,2022-04-05
2681,52.0,103100.0,44.904068722666864,Male,East,6.0,Home & Garden,73.8260680749041,2022-02-22,2021-11-10
2682,54.0,55200.0,324.84721255967764,Female,East,46.0,Clothing,3.137968801685298,2022-03-16,2023-03-16
2683,22.0,45400.0,1416.6056129843541,Male,South,33.0,Electronics,31.530490019900313,2021-01-29,2023-09-13
2684,18.0,112500.0,502.4043673042542,Male,South,49.0,Clothing,26.74454143954117,2021-12-01,2023-01-06
2685,57.0,89700.0,947.8315840405894,Male,West,17.0,Electronics,94.95949952878708,2021-08-26,2023-06-08
2686,29.0,52200.0,1190.7762748680245,Male,East,46.0,Clothing,18.533856888033608,2021-06-02,2023-09-09
2687,73.0,22800.0,1775.9449876065821,Female,North,42.0,Electronics,70.70517267140926,2022-08-29,2022-08-02
2688,53.0,117200.0,1779.9330948189706,Female,East,30.0,Electronics,4.275353774929302,2021-04-25,2023-08-30
2689,62.0,65700.0,1496.5527926890907,Female,South,8.0,Clothing,19.768408569423855,2022-02-03,2023-05-11
2690,40.0,65900.0,89.61084425603282,Female,North,40.0,Health,33.859735425435275,2021-02-01,2022-12-08
2691,64.0,39600.0,1158.6394297891216,Female,North,46.0,Toys,79.45058478747417,2022-06-16,2022-01-30
2692,48.0,77200.0,1577.4352722463827,Male,South,7.0,Toys,78.99765800618003,2021-02-22,2022-04-29
2693,28.0,85200.0,54.23032863145915,Male,North,6.0,Toys,95.26018617431619,2022-12-19,2022-10-28
2694,27.0,46700.0,1108.375535040025,,East,4.0,Electronics,91.67675026668847,2021-07-14,2022-04-01
2695,20.0,99700.0,1718.3730086563382,Male,South,1.0,Toys,8.151459504501634,2021-11-01,2021-07-29
2696,71.0,110700.0,958.7221101676886,Female,West,15.0,Electronics,82.98677221446958,2022-12-08,2022-06-09
2697,150.0,74600.0,28.130281736947936,Female,South,31.0,Health,45.11735795400168,2021-12-11,2022-11-07
2698,33.0,57100.0,41.806449504502766,Male,West,25.0,Clothing,86.58860907297334,2021-03-23,2023-09-29
2699,27.0,95900.0,844.9393540792261,Female,West,47.0,Clothing,8.928625153113057,2021-01-01,2023-06-15
2700,46.0,81800.0,326.91716148517406,Male,South,33.0,Electronics,82.27691015073356,2021-06-16,2023-10-01
2701,27.0,110300.0,1335.612301044654,Male,South,35.0,Electronics,15.96425190007743,2021-11-13,2021-11-03
2702,29.0,45500.0,1423.422544514185,Female,West,5.0,Health,33.38416300693422,2021-07-02,2023-11-12
2703,47.0,66200.0,372.2019950120446,Female,West,5.0,Toys,2.884840029002167,2021-09-30,2021-03-01
2704,58.0,119200.0,1779.2959112784802,Female,North,36.0,Health,12.372808818713853,2022-10-31,2022-01-21
2705,18.0,75900.0,894.9775330582733,Female,South,17.0,Clothing,44.57258854123827,2022-01-08,2021-02-25
2706,22.0,62100.0,302.834897032009,Female,South,14.0,Clothing,81.83383356344703,2021-12-28,2021-06-17
2707,37.0,102600.0,1533.218164177403,Female,North,29.0,Toys,77.36697713650497,2021-07-20,2022-12-18
2708,25.0,35500.0,1584.1495100332102,Female,South,8.0,Clothing,23.529776177631323,2021-07-11,2023-05-15
2709,60.0,78000.0,1285.8050358776059,Male,North,34.0,Electronics,15.169044906928097,2021-12-07,2022-04-27
2710,29.0,103000.0,1709.861795341055,Female,North,40.0,Clothing,38.92634629817701,2021-10-26,2021-12-06
2711,18.0,36400.0,1479.9984846207292,Male,South,1.0,Home & Garden,88.32683472128848,2022-05-21,2023-03-07
2712,74.0,24200.0,1766.7673597094413,Male,East,29.0,Toys,9.142507416300315,2022-08-11,2023-06-11
2713,71.0,64900.0,879.0983360012493,Female,West,36.0,Toys,54.291401034435026,2021-05-20,2023-02-15
2714,37.0,31400.0,1500.2423136368961,Male,South,37.0,Toys,8.88074794030419,2021-11-02,2022-08-24
2715,45.0,81000.0,1999.5080955895078,Female,East,29.0,Home & Garden,47.0212121164239,2021-07-15,2022-03-13
2716,74.0,64300.0,1455.363771088846,Male,North,5.0,Health,12.679151216098228,2021-03-02,2023-12-19
2717,60.0,58300.0,246.08388486952168,Male,East,32.0,Electronics,8.03369349993648,2021-12-26,2021-06-01
2718,54.0,32500.0,1046.2710704097824,Male,South,24.0,Toys,19.084933306358476,2021-11-03,2023-07-23
2719,64.0,38900.0,1182.9486266611952,Female,South,19.0,Clothing,25.52560193687662,2022-04-25,2022-06-24
2720,54.0,38300.0,364.93713664135413,Male,East,12.0,Electronics,27.626537913142478,2021-11-29,2021-08-13
2721,29.0,97700.0,1926.5254356725145,Male,South,1.0,Clothing,64.52679472473328,2021-03-24,2022-07-17
2722,54.0,35800.0,367.64795971654024,Male,West,7.0,Electronics,5.498187562288126,2021-11-30,2022-07-12
2723,66.0,35900.0,371.56468103218106,Female,East,17.0,Electronics,8.080905990536413,2022-06-01,2022-09-10
2724,66.0,67900.0,1832.0309331896187,Male,North,34.0,Clothing,18.87061614792671,2022-04-19,2021-01-24
2725,73.0,64700.0,941.1067575809087,Female,East,43.0,Clothing,87.20630691814219,2022-01-29,2022-01-03
2726,61.0,109500.0,145.11279296354206,Male,East,7.0,Electronics,62.860492606323284,2022-08-23,2023-09-26
2727,73.0,65100.0,1204.4112498782865,Male,East,17.0,Toys,73.03696591879556,2022-12-22,2021-12-01
2728,45.0,23400.0,1211.6161702934348,Male,East,3.0,Clothing,37.036215555765914,2022-11-23,2021-01-03
2729,64.0,30400.0,147.71150219939236,Female,North,29.0,Home & Garden,21.322034907000088,2022-12-21,2023-10-05
2730,32.0,43800.0,1945.5945413546508,Male,North,22.0,Home & Garden,3.7961360962912805,2022-07-31,2021-09-20
2731,23.0,30700.0,1097.1793312832597,Male,North,38.0,Electronics,48.85356199718922,2022-01-15,2021-05-01
2732,61.0,67300.0,1128.3955299159331,Male,East,43.0,Health,57.42809642273129,2021-01-21,2021-01-21
2733,76.0,65600.0,1049.8285207147412,Male,West,29.0,Electronics,700.0,2021-06-26,2023-06-24
2734,78.0,54100.0,1229.2489236963477,Female,West,42.0,Electronics,88.20929787489939,2021-12-29,2021-05-20
2735,37.0,87000.0,543.3135104920348,Male,North,5.0,Toys,42.4685158472255,2021-01-22,2021-07-25
2736,67.0,39600.0,588.7378689901848,Male,West,30.0,Toys,42.35779290034621,2022-07-02,2021-02-12
2737,31.0,42800.0,1032.451397796343,Male,West,23.0,Health,16.11228967158337,2021-09-07,2023-04-30
2738,19.0,79300.0,1617.2379924318875,Male,West,21.0,Health,25.744898784259085,2022-10-23,2023-10-26
2739,26.0,44000.0,118.73186145847414,Female,West,26.0,Health,92.56635763208915,2021-03-14,2021-07-26
2740,54.0,105200.0,1214.7403401960871,Male,West,47.0,Health,14.103601093520213,2021-04-01,2022-09-27
2741,37.0,99700.0,1617.4207221625018,Male,South,21.0,Health,96.86995467436516,2021-06-25,2021-12-11
2742,43.0,66600.0,330.6961986337098,Female,North,,Electronics,50.47385502151964,2021-05-06,2022-01-07
2743,46.0,58300.0,49.74463312152126,Male,East,23.0,Electronics,45.66067747668311,2021-07-23,2022-07-01
2744,18.0,39600.0,639.1723243800869,Male,West,4.0,Home & Garden,17.46383806863545,2021-09-03,2023-09-11
2745,72.0,105300.0,1184.5245393246043,Male,South,21.0,Home & Garden,66.15412504824808,2022-09-03,2021-12-01
2746,52.0,72000.0,293.8006833414005,Female,East,21.0,Clothing,45.98455183622478,2021-09-28,2021-01-11
2747,23.0,45600.0,863.7222945255213,Male,South,1.0,Electronics,37.06630679132212,2021-02-13,2021-03-16
2748,54.0,93200.0,1113.5965648010704,Female,West,15.0,Health,26.451621858529194,2022-09-01,2023-08-05
2749,70.0,50200.0,1205.788527619488,Female,West,17.0,Clothing,6.648680301487198,2022-07-02,2023-07-02
2750,76.0,30400.0,563.3352075807428,Female,West,14.0,Toys,51.93281165510958,2021-06-17,2022-12-11
2751,22.0,61200.0,812.0586792528569,Female,West,19.0,Electronics,31.290833305863675,2022-03-11,2023-05-03
2752,50.0,113000.0,1561.1116735537662,Female,East,34.0,Home & Garden,70.78652030027722,2021-01-30,2023-02-15
2753,66.0,90800.0,1883.6050943589573,Female,East,6.0,Electronics,72.35223567491525,2022-08-20,2023-06-05
2754,68.0,53500.0,1726.5230556141494,Female,South,45.0,Electronics,33.210701153779645,2021-12-23,2023-01-06
2755,31.0,48100.0,1137.2813334321952,Male,North,49.0,Electronics,66.91206835667609,2022-05-06,2022-09-26
2756,29.0,74300.0,832.3797498290141,Male,West,6.0,Electronics,25.86752402794943,2022-09-25,2023-11-18
2757,59.0,66000.0,679.2540964554081,Female,South,,Toys,72.71737262421529,2021-09-05,2022-01-31
2758,37.0,93700.0,267.41400084635575,Female,South,7.0,Home & Garden,1.6077145545221994,,2022-11-14
2759,70.0,107500.0,230.9714694879037,Female,South,33.0,Electronics,15.160876698531279,2021-09-10,2022-02-25
2760,67.0,29500.0,1382.9480973290422,Female,West,13.0,Toys,24.50086619074362,2022-12-22,2021-12-30
2761,41.0,58900.0,534.3929440188975,Female,West,1.0,Clothing,77.29354869865064,2022-01-17,2021-04-03
2762,76.0,78900.0,524.2301391362446,Female,South,13.0,Electronics,6.637625308440853,2022-06-20,2021-09-23
2763,60.0,106700.0,1996.4262078660156,Male,West,43.0,Toys,18.805714371553094,2022-09-26,2021-07-25
2764,79.0,63900.0,392.0933965901149,Male,South,27.0,Health,35.86241055051941,2022-02-23,2021-02-06
2765,51.0,106100.0,313.1583237878827,Female,East,7.0,Clothing,0.9174994152910898,2021-05-03,2023-11-01
2766,42.0,51400.0,215.39675096464282,Female,West,3.0,Home & Garden,76.21209753744085,2021-10-21,2023-01-14
2767,67.0,84800.0,1168.0145834302564,Female,East,25.0,Electronics,56.01051496721345,2022-11-16,2021-01-19
2768,46.0,48400.0,1263.1703754841608,Male,North,33.0,Electronics,90.06793870200173,2021-05-23,2022-01-09
2769,74.0,74400.0,743.1512939886262,Female,West,40.0,Toys,3.1031032544945436,2022-05-26,2021-04-04
2770,56.0,70000.0,1080.1184043127062,Male,North,17.0,Home & Garden,27.139068376632025,2022-11-12,2021-02-01
2771,48.0,34100.0,1581.0310712709268,Male,South,45.0,Health,73.12516574367022,2021-02-26,2021-05-20
2772,73.0,100100.0,1639.8462532770618,Male,West,14.0,Clothing,67.51494194489744,2021-02-11,2023-08-31
2773,64.0,86000.0,1916.6659099169835,Female,West,37.0,Home & Garden,24.30574406047079,2022-09-23,2023-11-11
2774,60.0,56700.0,1652.0506121272915,Female,West,23.0,Electronics,59.568773496806216,2021-05-01,2023-01-03
2775,67.0,37700.0,1138.3860447005047,Male,North,24.0,Toys,79.37576531077536,2021-12-09,2023-01-24
2776,40.0,26600.0,375.72079235695503,Male,North,29.0,Health,3.3380703334614736,2021-11-28,2021-02-27
2777,61.0,82800.0,217.53184425162794,Male,South,38.0,Toys,71.76283968694148,2022-04-01,2021-05-20
2778,55.0,51500.0,127.93354202350122,Male,East,27.0,Clothing,25.209706511397556,2022-03-13,2023-11-13
2779,37.0,118600.0,1339.7211469350598,Female,East,38.0,Home & Garden,94.78512885341324,2021-12-07,2023-06-20
2780,40.0,40600.0,1618.9217856880264,Male,North,40.0,Toys,53.82202213611084,2021-12-07,2022-01-13
2781,79.0,43600.0,1027.1942223544766,Female,West,45.0,Toys,3.3386182631281125,2022-02-20,2023-07-11
2782,62.0,31200.0,128.33406617060706,Male,East,23.0,Electronics,40.343061878255526,2021-07-01,2022-01-08
2783,69.0,91100.0,1080.2317376908495,Female,East,31.0,Toys,96.63118582194858,2022-11-08,2023-12-23
2784,33.0,79200.0,1872.7835378186098,Male,North,36.0,Health,73.03729932442135,2021-09-21,2023-02-17
2785,67.0,64800.0,1203.2741180462717,Female,South,17.0,Home & Garden,30.047900368646218,2021-07-29,2021-06-16
2786,59.0,53000.0,1622.6664271563734,Female,North,37.0,Clothing,57.52672943138663,2022-06-07,2022-06-07
2787,77.0,55400.0,1604.302243815666,Female,North,3.0,Toys,59.91013556195962,2021-07-01,2022-08-07
2788,72.0,54700.0,1865.6156175656927,Male,West,36.0,Health,2.3348160783210226,2022-03-20,2022-05-16
2789,25.0,113100.0,1545.052955986749,Female,North,5.0,Clothing,17.8833361249222,2021-09-08,2023-06-15
2790,67.0,87600.0,1500.4470177459173,Male,West,46.0,Health,55.17769383122278,2021-05-18,2023-09-26
2791,38.0,86800.0,483.52327664186834,Female,South,15.0,Toys,40.275255849068905,2021-08-06,2022-07-14
2792,18.0,91100.0,138.65180753574128,Female,West,49.0,Toys,19.003781452016078,2022-03-30,2023-10-09
2793,72.0,57900.0,1044.8469408065394,Male,South,6.0,Home & Garden,77.26687348641698,2021-03-28,2021-08-21
2794,25.0,33900.0,266.3797317345753,Female,South,10.0,Electronics,48.89948806787626,2021-10-20,2022-07-14
2795,46.0,100100.0,1925.1478350304228,Female,South,32.0,Health,30.997314236684915,2021-04-02,2023-07-10
2796,49.0,21900.0,594.0510300133966,Male,North,23.0,Electronics,16.167734641574594,2021-07-27,2023-05-11
2797,55.0,53100.0,1708.8295227009003,Female,West,48.0,Electronics,61.116336279163086,2021-07-23,2023-05-22
2798,22.0,21700.0,787.4967579008695,Female,East,17.0,Clothing,66.62613026613708,2021-07-05,2021-03-22
2799,64.0,40800.0,659.9246147176074,Female,North,46.0,Clothing,66.95972165770952,2021-03-26,2022-09-06
2800,39.0,108100.0,1871.6139733057098,Female,South,20.0,Health,22.028736028870277,2022-10-26,2022-12-04
2801,64.0,103500.0,739.3786927307235,Male,East,44.0,Electronics,59.53384072223521,2021-06-05,2022-06-25
2802,51.0,66200.0,792.7700591530102,Female,North,41.0,Home & Garden,90.54064648584274,2021-10-20,2023-02-04
2803,18.0,69000.0,230.06172363356015,Female,East,15.0,Electronics,35.31876007629875,2022-06-17,2023-01-08
2804,72.0,87300.0,1347.4843972593685,Female,South,44.0,Clothing,21.07669326418441,2021-06-10,2022-08-29
2805,72.0,100400.0,591.9020406654768,Female,East,46.0,Electronics,77.2149516020762,2022-01-21,2022-09-14
2806,43.0,23300.0,1179.4962523222243,Female,East,22.0,Toys,17.68829401594514,2022-04-30,2023-10-19
2807,60.0,87000.0,1190.8763740253548,Female,South,6.0,Toys,25.374872039489194,2022-05-18,2021-07-15
2808,27.0,102000.0,1444.0153972796188,Female,East,4.0,Home & Garden,10.064439431196249,2021-06-05,2023-09-22
2809,47.0,95500.0,1495.5781426214337,Female,North,23.0,Health,26.787431607466928,2021-05-23,2023-08-04
2810,67.0,74800.0,1038.615820115048,Male,East,44.0,Electronics,41.03350662149784,2022-09-11,2021-02-13
2811,35.0,109500.0,675.364056254738,Male,West,45.0,Toys,6.415786194299111,2021-10-11,2022-01-28
2812,34.0,70900.0,1678.1527717727731,Male,North,19.0,Health,87.17089108973005,2022-07-16,2021-06-04
2813,43.0,50000.0,633.5339858287997,Male,East,45.0,Toys,51.36747922166857,2021-02-04,2023-09-05
2814,25.0,27000.0,1024.8680070492762,Female,West,31.0,Health,58.810363188853046,2021-08-12,2021-02-28
2815,64.0,119100.0,814.4801147433815,Female,West,44.0,Health,37.12857564334544,2022-10-30,2021-04-20
2816,57.0,28600.0,1713.0552042199824,Male,West,3.0,Toys,66.98352295539118,2022-01-28,2022-04-24
2817,66.0,84000.0,875.198691668741,Male,East,28.0,Clothing,43.178173585103075,2022-02-12,2022-09-10
2818,29.0,92400.0,784.4763938982189,Male,South,3.0,Health,120.0,2022-12-04,2023-02-23
2819,44.0,104300.0,1385.850911937322,Female,West,14.0,Electronics,82.14021435154072,2022-01-23,2023-12-09
2820,25.0,28300.0,1212.8333975256567,Female,South,18.0,Toys,67.18491118865228,2022-11-27,2023-11-22
2821,42.0,83300.0,232.34873032177524,Male,North,27.0,Clothing,49.13356191742305,2021-10-24,2022-08-24
2822,63.0,45900.0,1026.174236561047,Male,South,10.0,Toys,78.22693506022277,2021-11-19,2023-07-29
2823,21.0,111700.0,1476.2472088998304,Male,South,49.0,Home & Garden,49.42853114048491,2022-05-03,2023-09-19
2824,50.0,31900.0,1984.3080338908853,Male,South,15.0,Electronics,11.150990436956876,2022-07-24,2022-06-15
2825,18.0,113100.0,1265.7107312612318,Male,South,19.0,Home & Garden,11.63402232441062,2021-02-08,2023-10-24
2826,36.0,106500.0,753.1802715538091,Female,South,9.0,Health,94.85831396330012,2022-05-20,2022-01-13
2827,48.0,34100.0,467.78016760819446,Male,North,4.0,Health,21.35630084578761,2022-05-18,2022-07-26
2828,33.0,69900.0,1748.203863623574,Female,North,15.0,Home & Garden,81.59249910219764,2022-06-21,2022-08-10
2829,31.0,92800.0,1632.8391199847354,Male,South,48.0,Home & Garden,24.670540727502853,2021-11-12,2021-12-23
2830,70.0,115500.0,483.16718514318205,Male,South,8.0,Health,43.07800938568164,2022-05-11,2022-11-16
2831,65.0,29100.0,417.25153849021547,Female,West,49.0,Clothing,65.4948112098144,2021-04-27,2023-05-08
2832,22.0,69500.0,1435.9708180861278,Male,North,3000.0,Electronics,15.886717289590413,2021-12-08,2022-10-21
2833,58.0,32100.0,643.6050825991438,Female,East,7.0,Toys,73.72464883638776,2021-08-28,2021-02-04
2834,43.0,77100.0,626.6696207566765,Female,North,31.0,Home & Garden,68.99129725565383,2022-11-18,2023-10-04
2835,79.0,39800.0,321.53468919395743,Male,East,18.0,Electronics,54.3082889105783,2022-03-21,2022-04-06
2836,45.0,83400.0,542.6715290254632,Male,West,12.0,Toys,56.58897560424324,2022-05-02,2022-12-19
2837,19.0,112500.0,866.4649640334462,Female,South,48.0,Toys,10.577179352159039,2022-02-15,2022-05-27
2838,67.0,49500.0,1471.0199077993827,Female,West,30.0,Home & Garden,43.59491504351223,2022-09-15,2023-12-08
2839,23.0,96600.0,685.8900269392245,Male,South,33.0,Clothing,8.65713953576246,2021-10-25,2022-05-06
2840,26.0,66700.0,670.6365921700885,Female,North,47.0,Clothing,30.78632910335106,2021-02-21,2021-09-30
2841,50.0,40000.0,584.1282400538229,Male,South,7.0,Electronics,90.03121410906336,2021-10-31,2023-10-10
2842,58.0,40900.0,967.0016616718651,Female,East,28.0,Electronics,57.45334005547921,2021-10-15,2022-06-11
2843,42.0,31700.0,377.6606619238043,Male,East,49.0,Health,74.27034381526816,2022-10-26,2021-07-29
2844,65.0,73800.0,981.5488533836085,Female,West,3.0,Clothing,57.38858673758923,2021-04-28,2022-09-16
2845,30.0,36000.0,1414.2676012654858,Female,North,43.0,Electronics,19.42367580066491,2022-02-28,2021-06-22
2846,26.0,30900.0,78.9851979845919,Male,East,6.0,Health,59.48083157798914,2022-10-09,2022-03-23
2847,70.0,23000.0,39.36317300540849,Female,West,31.0,Toys,75.53880773055249,2021-07-28,2021-01-11
2848,30.0,118000.0,168.74336210592827,Female,North,38.0,Electronics,13.840500286702751,2021-05-07,2023-01-31
2849,48.0,93700.0,1080.606922221662,Female,North,15.0,Health,81.69067100945848,2021-10-20,2021-11-19
2850,58.0,61300.0,1711.8210647070987,Female,West,7.0,Clothing,55.53921789782959,2022-06-03,2023-09-04
2851,28.0,39000.0,29.671242720098846,Female,East,43.0,Toys,0.42752021687813,2021-08-10,2022-03-21
2852,21.0,112900.0,1874.5893830776683,Female,East,30.0,Electronics,51.9778486337977,2021-03-18,2021-12-08
2853,51.0,20400.0,230.4314529096609,Female,West,27.0,Clothing,39.56714921368296,2021-12-04,2021-08-09
2854,78.0,63000.0,1687.1273855552881,Male,East,17.0,Toys,29.644651128998756,2021-10-02,2021-04-20
2855,55.0,104900.0,976.0524346662346,Female,West,18.0,Home & Garden,77.12572199178751,2021-04-27,2022-02-14
2856,63.0,65600.0,1325.527626812111,Female,East,22.0,Clothing,89.94998836588509,2021-10-19,2022-05-20
2857,21.0,89600.0,1031.1523092054213,Male,East,26.0,Home & Garden,76.26530893451103,2021-09-28,2021-02-09
2858,55.0,119300.0,964.5554858551221,Female,West,27.0,Electronics,84.67725815908732,2022-03-23,2021-09-20
2859,36.0,71200.0,1673.100868161495,Female,West,40.0,Health,90.87809432111732,2021-06-06,2022-12-09
2860,23.0,36300.0,1516.6550315442764,Male,East,24.0,Electronics,91.26293113764777,2022-07-26,2023-04-03
2861,51.0,88700.0,977.1364283155483,Female,West,8.0,Clothing,11.463814299675745,2021-07-03,2022-04-06
2862,35.0,91400.0,241.03914020420197,Female,East,21.0,Home & Garden,45.638548888716144,2022-02-28,2021-08-05
2863,30.0,106200.0,248.49785944252812,Male,South,29.0,Home & Garden,0.02864743929102964,2022-10-18,2021-03-18
2864,58.0,97500.0,1607.0481322237695,Male,North,43.0,Toys,50.64625847036726,2022-11-04,2023-06-11
2865,40.0,94100.0,1068.1934302681163,Female,North,21.0,Electronics,92.42439343437908,2022-08-24,2022-01-25
2866,36.0,112000.0,973.5464976343379,Female,East,3.0,Electronics,19.910229039817338,2021-01-16,2023-11-16
2867,62.0,118700.0,1367.522345894216,Male,North,31.0,Clothing,63.978662876657964,2021-04-08,2022-01-09
2868,28.0,97300.0,1720.5063351602355,Female,East,27.0,Home & Garden,64.43790464178937,2022-09-08,2022-10-16
2869,18.0,86700.0,1265.1688259383443,Male,West,46.0,Clothing,16.035398468777295,2021-10-27,2023-06-23
2870,41.0,96500.0,1530.4388466460284,Male,South,27.0,Clothing,23.852743931746033,2022-02-26,2023-11-14
2871,79.0,74100.0,1535.2356377515748,Male,North,9.0,Home & Garden,46.20217839602411,2021-11-03,2023-01-14
2872,71.0,110100.0,725.397668610059,Female,North,33.0,Clothing,18.820937645434544,2021-10-01,2022-02-27
2873,24.0,111700.0,562.6847273691715,Male,West,33.0,Home & Garden,58.499397852450905,2021-09-18,2023-05-03
2874,42.0,91200.0,1606.304853006814,Male,South,26.0,Clothing,48.4541731022269,2021-08-27,2023-04-11
2875,38.0,38200.0,766.8140077328021,Male,South,28.0,Health,51.91981785123731,2021-11-28,2023-08-31
2876,32.0,72500.0,1808.6052929149562,Female,South,44.0,Clothing,13.446755282055523,2021-04-25,2022-09-21
2877,18.0,102900.0,157.98757952563687,Female,West,43.0,Clothing,51.72518254386434,2021-09-25,2022-07-24
2878,29.0,113200.0,135.2706739091725,Female,North,31.0,Health,4.947819105413931,2021-01-12,2021-05-02
2879,75.0,96600.0,1855.4682370007883,Male,North,1.0,Electronics,88.15352980116816,2021-03-14,2021-06-08
2880,24.0,119100.0,1303.9407300792411,Female,South,20.0,Home & Garden,34.32496908055924,2022-02-10,2021-11-03
2881,32.0,76900.0,771.606725767698,Female,West,12.0,Toys,85.63373248357074,2021-06-27,2023-01-21
2882,38.0,94700.0,1515.0196213360418,Male,West,17.0,Health,70.16563687448438,2021-09-16,2023-11-28
2883,36.0,72600.0,1351.2070837874096,Male,West,15.0,Electronics,76.6172589297181,2022-02-04,2022-08-14
2884,77.0,86500.0,1071.7780727028005,Female,South,34.0,Clothing,31.454449453892273,2021-09-27,2021-12-12
2885,46.0,114300.0,215.7692184720497,Female,West,16.0,Electronics,22.774393983405517,2022-09-24,2021-05-29
2886,42.0,59600.0,1628.115582839648,Male,South,4.0,Health,40.67405538411148,2022-11-12,2023-11-06
2887,50.0,69700.0,1734.725917547637,Female,South,8.0,Clothing,2.4225862412799337,2022-05-01,2023-04-15
2888,66.0,54600.0,360.8940033342452,Male,South,34.0,Electronics,91.87556768683494,2022-08-03,2023-02-20
2889,49.0,116500.0,1704.013070914592,Male,East,46.0,Toys,38.70142659661246,2021-02-28,2021-04-28
2890,66.0,53900.0,1758.1376758127972,Female,South,25.0,Home & Garden,98.8556604843565,2022-10-04,2022-12-05
2891,52.0,64400.0,1107.8686523312617,Female,West,15.0,Home & Garden,76.14494208074129,2021-09-23,2021-11-13
2892,61.0,115500.0,1319.2344917209202,Female,East,28.0,Health,8.051500979931047,2021-03-16,2021-10-15
2893,55.0,50700.0,776.829893628693,Female,North,9.0,Clothing,66.0188277842576,2021-03-31,2023-06-27
2894,43.0,84100.0,577.9474620683467,Male,North,2.0,Clothing,27.083916483795512,2022-05-20,2021-10-24
2895,28.0,67800.0,1449.5266309642566,Female,West,17.0,Home & Garden,24.37186455813801,2021-12-23,2022-03-19
2896,52.0,70800.0,1726.5127950513001,Female,West,10.0,Electronics,25.656266990321285,2021-06-03,2023-06-20
2897,25.0,99500.0,1315.07355485238,Female,West,9.0,Clothing,91.6075048692817,2021-08-06,2021-10-28
2898,63.0,113100.0,1032.9494090801675,Male,West,31.0,Toys,49.99801760713749,2022-05-01,2023-06-17
2899,31.0,92400.0,334.6710383514597,Female,East,2.0,Toys,66.94708988116058,2022-06-24,2022-03-02
2900,27.0,102100.0,125.84825095753996,Female,West,24.0,Clothing,28.09478257997007,2021-05-10,2021-09-07
2901,19.0,115500.0,902.469744688558,Male,South,19.0,Clothing,52.29544551851182,2021-03-07,2022-11-17
2902,63.0,52000.0,,Male,North,17.0,Home & Garden,35.01001382111898,2021-05-24,2023-01-22
2903,26.0,98400.0,1147.2825711763057,Male,West,43.0,Health,32.113904039640076,2022-01-15,2023-09-25
2904,20.0,67600.0,777.8037988091871,Male,South,49.0,Home & Garden,24.696884797021223,2021-11-09,2022-02-10
2905,38.0,63400.0,1519.2344569702996,Male,West,10.0,Health,40.900689849340054,2022-02-11,2023-03-12
2906,43.0,73700.0,625.1840237356432,Female,South,28.0,Toys,66.00301106300229,2022-02-11,2021-09-01
2907,25.0,87400.0,1194.1057479155156,Male,East,38.0,Health,22.2043776067109,2021-10-04,2022-01-02
2908,65.0,51100.0,1084.613373075099,Male,North,48.0,Home & Garden,96.54439868773501,2022-09-07,2021-04-30
2909,19.0,55500.0,29.330602534037496,Male,North,28.0,Clothing,12.461167646366667,2022-02-13,2023-04-30
2910,23.0,54500.0,163.33100856333448,Male,East,1.0,Health,48.02072077214363,2021-11-10,2022-03-09
2911,45.0,39500.0,594.9290607223206,Male,South,3.0,Home & Garden,8.502821635534941,2022-07-03,2021-07-02
2912,70.0,94800.0,1766.825460421115,Male,West,15.0,Toys,2.266532106900998,2021-09-06,2023-01-29
2913,46.0,55600.0,311.0896107015615,Male,South,10.0,Health,92.26773196983635,2022-04-06,2021-01-31
2914,43.0,67000.0,1427.5707743118724,Male,North,21.0,Toys,81.0384793950634,2022-02-03,2023-09-04
2915,42.0,33500.0,1947.2658009815289,Female,East,-1000.0,Toys,69.41553731255583,2022-10-30,2022-06-12
2916,29.0,89400.0,1585.3237543284872,Female,East,15.0,Electronics,86.51908131499447,2022-03-27,2023-05-14
2917,22.0,111400.0,501.031816140347,Female,South,23.0,Health,80.28484229697285,2022-04-16,2021-04-12
2918,51.0,56700.0,1818.5632156179017,Male,South,14.0,Home & Garden,64.72377209863922,2022-10-06,2022-09-15
2919,65.0,83700.0,204.35216988661236,Male,East,15.0,Health,84.73423257683692,2022-07-13,2023-03-16
2920,54.0,103500.0,946.9210449040568,Male,North,10.0,Health,39.080055346010525,2022-03-10,2022-02-12
2921,32.0,39700.0,1777.3329772982993,Female,West,9.0,Toys,55.275183323512614,2022-03-22,2023-04-10
